iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
30,99200,-1174.1198244094849,-11.741198921203614,-1174.1198244094849,-11.741198921203614,0.0,1174.1198244094849,11.741198921203614,146.9762372970581,1.4697619819641101,5.5563269186019895,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.0027139153703581442,0.09641458988189697,1.5054505348205567,0.030438874289393424,0.07223802357912064,0.07223802357912064,0.2597308218479156,0.0034340510595939123,0.03407500046305358,0.512050211429596,1.0,0.01,0.0006668269230769231,0,0.5,0.5,0.0,0.0,nan,5.5563269186019895,0.0,nan
31,102400,-1111.1050300598145,-11.111050271987915,-1111.1050300598145,-11.111050271987915,0.0,1111.1050300598145,11.111050271987915,209.99103164672852,2.0999106311798084,4.602227320671082,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.002647606856282891,0.05850466415286064,1.4861894369125366,0.011742831580340863,0.06226182356476784,0.06226182356476784,0.20127064883708953,0.0032645228231558574,0.033906249789288266,0.6425594091415405,1.0,0.01,0.0006657211538461539,0,0.5,0.5,0.0,0.0,nan,4.602227320671082,0.0,nan
32,105600,-1062.2292652130127,-10.622293090820312,-1062.2292652130127,-10.622293090820312,0.0,1062.2292652130127,10.622293090820312,258.8667964935303,2.5886678123474116,4.40525006532669,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056,-0.0031779450235426055,0.05522768422961235,1.467811906337738,0.009757778234779834,0.07208563573658466,0.07208563573658466,0.2014394536614418,0.0034188487894425633,0.03701250067679211,0.5311743021011353,1.0,0.01,0.0006646153846153846,0,0.5,0.5,0.0,0.0,nan,4.40525006532669,0.0,nan
33,108800,-1040.6402492523193,-10.406402292251586,-1040.6402492523193,-10.406402292251586,0.0,1040.6402492523193,10.406402292251586,280.45581245422363,2.8045586109161373,4.052059552669525,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1088,-0.0016510807990795407,0.047428622469305994,1.4859345197677611,0.007203885819762945,0.048986070603132245,0.048986070603132245,0.19969456717371942,0.002189225473557599,0.011924999958137051,0.5854235291481018,1.0,0.01,0.0006635096153846154,0,0.5,0.5,0.0,0.0,nan,4.052059552669525,0.0,nan
34,112000,-1075.92391872406,-10.759239387512206,-1075.92391872406,-10.759239387512206,0.0,1075.92391872406,10.759239387512206,245.1721429824829,2.4517215156555174,4.322872841358185,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1120,-0.00309978218264888,0.05148487575352192,1.4980247259140014,0.007662409078329801,0.08245423696935177,0.08245423696935177,0.20089942887425422,0.004394344419415575,0.05678749905200675,0.7271617650985718,1.0,0.01,0.0006624038461538462,0,0.5,0.5,0.0,0.0,nan,4.322872841358185,0.0,nan
35,115200,-1064.7657775878906,-10.647657308578491,-1064.7657775878906,-10.647657308578491,0.0,1064.7657775878906,10.647657308578491,256.33028411865234,2.5633035945892324,4.453211138248443,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1152,-0.0028087117090356273,0.03205378148704767,1.465210998058319,-0.0014339308720082045,0.061204951629042624,0.061204951629042624,0.14695905297994613,0.004322917736135423,0.043412499595433474,0.7162639498710632,1.0,0.01,0.0006612980769230769,0,0.5,0.5,0.0,0.0,nan,4.453211138248443,0.0,nan
36,118400,-1114.8786888122559,-11.148786506652833,-1114.8786888122559,-11.148786506652833,0.0,1114.8786888122559,11.148786506652833,206.2173728942871,2.062174396514891,5.278924298286438,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1184,-0.002633545853011299,0.05695061124861241,1.4572427153587342,0.011269333120435477,0.06506010107696056,0.06506010107696056,0.20882434099912645,0.002968024320580298,0.024374999944120644,0.7094382047653198,1.0,0.01,0.0006601923076923077,0,0.5,0.5,0.0,0.0,nan,5.278924298286438,0.0,nan
37,121600,-1018.8961162567139,-10.188961172103882,-1018.8961162567139,-10.188961172103882,0.0,1018.8961162567139,10.188961172103882,302.1999454498291,3.0219997310638416,4.064346070289612,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1216,-0.0028810070455540073,0.04361875876784325,1.4674383878707886,0.004253988806158304,0.0730301171541214,0.0730301171541214,0.18156542107462884,0.0037014651810750366,0.03928124969825149,0.7468949556350708,1.0,0.01,0.0006590865384615385,0,0.5,0.5,0.0,0.0,nan,4.064346070289612,0.0,nan
38,124800,-978.7238473892212,-9.787238779067993,-978.7238473892212,-9.787238779067993,0.0,978.7238473892212,9.787238779067993,342.3722143173218,3.423722124099731,3.946951427459717,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1248,-0.0023138609123416034,0.03851041570305824,1.4687357306480409,0.0022539901547133923,0.06398402750492097,0.06398402750492097,0.16299984902143477,0.0031806291270186195,0.030331250152084977,0.7311171293258667,1.0,0.01,0.0006579807692307692,0,0.5,0.5,0.0,0.0,nan,3.946951427459717,0.0,nan
39,128000,-1090.407865524292,-10.904078340530395,-1090.407865524292,-10.904078340530395,0.0,1090.407865524292,10.904078340530395,230.68819618225098,2.3068825626373286,4.467041614055634,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1280,-0.0015243025421280976,0.03595774341374636,1.4667359709739685,0.0017872096970677376,0.0570925809442997,0.0570925809442997,0.17559193670749665,0.002615812176372856,0.02631250014383113,0.7522602081298828,1.0,0.01,0.000656875,0,0.5,0.5,0.0,0.0,nan,4.467041614055634,0.0,nan
40,131200,-1062.8788232803345,-10.628788223266602,-1062.8788232803345,-10.628788223266602,0.0,1062.8788232803345,10.628788223266602,258.2172384262085,2.582172679901122,4.62069685459137,0.0,0.0,-789.0079121589661,-7.890079121589661,-789.0079121589661,-7.890079121589661,100.0,4.158547337651253,0.0,0.0,789.0079121589661,557.3041501045227,1312,-0.0026223178281448156,0.03816675487905741,1.4604901790618896,0.0018561583012342453,0.07293941527605056,0.07293941527605056,0.16444666907191277,0.003642522780864965,0.036006249555794054,0.7213471531867981,1.0,0.01,0.0006557692307692308,0,0.5,0.5,0.0,0.0,nan,4.62069685459137,0.0,nan
41,134400,-929.1322250366211,-9.291322293281555,-929.1322250366211,-9.291322293281555,0.0,929.1322250366211,9.291322293281555,391.9638366699219,3.919638609886169,3.962600545883179,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1344,-0.00273465276274365,0.02872697412967682,1.4431851506233215,-0.0028030168265104293,0.07364802211523055,0.07364802211523055,0.13614110127091408,0.0035179831756977364,0.03766250007320195,0.8249610066413879,1.0,0.01,0.0006546634615384615,0,0.5,0.5,0.0,0.0,nan,3.962600545883179,0.0,nan
42,137600,-1116.0045251846313,-11.160045070648193,-1116.0045251846313,-11.160045070648193,0.0,1116.0045251846313,11.160045070648193,205.09153652191162,2.0509158325195305,5.7211114692687985,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1376,-0.002812454216950577,0.05399825684726238,1.4777878761291503,0.009408795740455389,0.07735623568296432,0.07735623568296432,0.19030336886644364,0.003417515617911704,0.03276249966438627,0.5804760456085205,1.0,0.01,0.0006535576923076923,0,0.5,0.5,0.0,0.0,nan,5.7211114692687985,0.0,nan
43,140800,-1077.0813646316528,-10.770814075469971,-1077.0813646316528,-10.770814075469971,0.0,1077.0813646316528,10.770814075469971,244.01469707489014,2.4401468276977525,4.432733345031738,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1408,-0.0020123879622317986,0.039497575350105764,1.4583877682685853,0.003152522165328264,0.07949650138616562,0.07949650138616562,0.16226551607251166,0.002879774722532602,0.029000000632368027,0.6920790672302246,1.0,0.01,0.000652451923076923,0,0.5,0.5,0.0,0.0,nan,4.432733345031738,0.0,nan
44,144000,-1018.7563943862915,-10.18756371498108,-1018.7563943862915,-10.18756371498108,0.0,1018.7563943862915,10.18756371498108,302.33966732025146,3.023397188186644,3.9318938779830934,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1440,-0.002365179540542872,0.03491699174046516,1.4450310707092284,0.0006430061534047127,0.07265083268284797,0.07265083268284797,0.1483927570283413,0.003531169406778645,0.039431250721099785,0.691932201385498,1.0,0.01,0.0006513461538461538,0,0.5,0.5,0.0,0.0,nan,3.9318938779830934,0.0,nan
