iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
25624,820000,-20.995760083198547,-0.34393511760234835,20.995760083198547,44.75706398487091,3.0873720809936525,0.002,0.0004893119491861367,-30.645697228610516,-0.30645697228610513,-30.645697228610516,-0.30645697228610513,100.0,2.9645697486400606,0.0,0.0,30.645697228610516,23.570599507540464,8192,1.511050788116455,11.048084967803955,11.047062889099122,203.3276621826172,7.450580596923828e-09,0.050000000000000044,25469,100000,0.0005,9,0.0,0.0,0.03125,0.448,0.0,0.4779,19.2473
26249,840000,-38.71320188045502,-0.32856159698963167,38.71320188045502,27.03962218761444,2.907320002555847,0.00185,0.00047347030670379765,-24.574731331318617,-0.24574731331318617,-24.574731331318617,-0.24574731331318617,100.0,2.3574731105566027,0.0,0.0,24.574731331318617,29.641565404832363,8384,1.4984968524456024,11.456958875274658,11.46302585144043,206.48626470947266,1.4901161193847656e-08,0.050000000000000044,26094,100000,0.0005,9,0.0,0.0,0.026041666666666668,0.4643,0.0,0.49285,19.31645
26874,860000,-31.166379660367966,-0.3052915505647659,31.166379660367966,34.58644440770149,2.9969681060791014,0.0055,0.0013760430041047601,-21.462065355852246,-0.21462065355852247,-21.462065355852246,-0.21462065355852247,100.0,2.0462065140902994,0.0,0.0,21.462065355852246,32.754231380298734,8576,1.5130926294326783,11.94682978591919,11.944348541259766,200.49087196044923,1.043081283569336e-07,0.050000000000000044,26719,100000,0.0005,9,0.0,0.0,0.036458333333333336,0.43835,0.0,0.4683,20.58495
27499,880000,-32.23451456427574,-0.30064953832626345,32.23451456427574,33.518309503793716,2.929284640312195,0.0048,0.0012215964073344972,-20.220300037413836,-0.20220300037413835,-20.220300037413836,-0.20220300037413835,100.0,1.8084895066916942,0.0,0.0,20.220300037413836,33.995996698737144,8800,1.3981121467351914,11.571329763031006,11.574825984954835,191.69266621704102,2.9802322387695312e-08,0.050000000000000044,27344,100000,0.0005,9,0.0,0.0,0.049107142857142856,0.4855,0.0,0.50825,18.98565
28124,900000,-51.76425477862358,-0.3602601271629334,51.76425477862358,13.988569289445877,3.3546998878479,0.00335,0.0007692837821840291,-26.140964072197676,-0.26140964072197675,-26.140964072197676,-0.26140964072197675,100.0,2.5140964324772357,0.0,0.0,26.140964072197676,28.075332663953304,8992,1.4147349400520324,10.947549073028565,10.942230773162843,183.5179358276367,2.2351741790771484e-08,0.050000000000000044,27969,100000,0.0005,9,0.0,0.0,0.03125,0.44065,0.0,0.46825,19.66785
28749,920000,-31.28076046705246,-0.3600045238018036,31.28076046705246,34.472063601017,3.2192648612976074,0.00405,0.0009598828547479356,-17.94517034292221,-0.17945170342922212,-17.94517034292221,-0.17945170342922212,100.0,1.6945170210301876,0.0,0.0,17.94517034292221,36.27112639322877,9184,1.416565550518036,10.34096337890625,10.339670526123047,183.5059760864258,4.0978193283081055e-08,0.050000000000000044,28594,100000,0.0005,9,0.0,0.0,0.03125,0.402,0.0,0.4323,22.86685
29374,940000,-32.668647557497025,-0.2930740963459015,32.668647557497025,33.08417651057243,2.8690974439620973,0.0046,0.00118890776637805,-23.399090956896544,-0.23399090956896543,-23.399090956896544,-0.23399090956896543,100.0,2.2399090699851514,0.0,0.0,23.399090956896544,30.817205779254436,9376,1.3315882390022278,9.897012508392335,9.897000205993653,167.36876228027344,1.4901161193847656e-08,0.050000000000000044,29219,100000,0.0005,9,0.0,0.0,0.036458333333333336,0.4657,0.0,0.4968,19.3621
29999,960000,-42.015410989522934,-0.38934832441806794,42.015410989522934,23.737413078546524,3.2593119827270507,0.0004,9.391188098503589e-05,-15.737028377130628,-0.15737028377130627,-15.737028377130628,-0.15737028377130627,100.0,1.473702818825841,0.0,0.0,15.737028377130628,38.47926835902035,9600,1.333961128425598,10.39314009628296,10.392860382843018,171.29019875488282,2.9802322387695312e-08,0.050000000000000044,29844,100000,0.0005,9,0.0,0.0,0.013392857142857142,0.3969,0.0,0.42865,23.0989
30624,980000,-29.435402667615563,-0.3719964908242226,29.435402667615563,36.317421400453895,3.5756540256500244,0.0057,0.0012457235551567405,-29.53348720818758,-0.2953348720818758,-29.53348720818758,-0.2953348720818758,100.0,2.8533487276732923,0.0,0.0,29.53348720818758,24.6828095279634,9792,1.4093702491760254,9.996184896850586,9.999434841156006,181.4877352294922,0.0,0.050000000000000044,30469,100000,0.0005,9,0.0,0.0,0.052083333333333336,0.3433,0.0,0.37205,25.86685
31249,1000000,-29.230055272579193,-0.2955025744438171,29.230055272579193,36.522768795490265,3.3265503726959227,0.00955,0.002207301239405029,-24.17520121857524,-0.2417520121857524,-24.17520121857524,-0.2417520121857524,100.0,2.317520148307085,0.0,0.0,24.17520121857524,30.04109551757574,9984,1.5714239521026612,10.71150389175415,10.709577820587159,189.93917883300782,1.4901161193847656e-08,0.050000000000000044,31094,100000,0.0005,9,0.0,0.0,0.057291666666666664,0.4038,0.0,0.4383,22.89815
