iter,global_step,episode_return,mean_step_reward,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,lr,seed
374,1200000,-446.3465566635132,-4.463465721607208,12000,-0.0003156543563453962,1071.6961402893066,2.057273715734482,535.827184677124,50.09781028656289,0.0007181435727268848,0.0006250000151339918,0.00021600723266601562,1.0,0.0005,2
375,1203200,-443.85247230529785,-4.438524718284607,12032,-0.00027329533761075164,1082.390552520752,2.0509340167045593,541.1744937896729,51.06987708620727,0.0013925500202283652,0.005052083364716964,0.00020509958267211914,1.0,0.0005,2
376,1206400,-438.6798233985901,-4.386798253059387,12064,-0.0006915794113502294,1076.863998413086,2.0742757320404053,538.4105567932129,46.012236709706485,0.0012342094936464475,0.006249999969440978,0.00019758939743041992,1.0,0.0005,2
377,1209600,-435.25663805007935,-4.352566373348236,12096,-0.00044739467490828577,1039.2436141967773,2.059231773018837,519.6007633209229,50.77577451337129,0.0006813011181073316,0.0,0.00020140409469604492,1.0,0.0005,2
378,1212800,-458.7774085998535,-4.587774047851562,12128,-0.0004903414597583478,1152.647445678711,2.0619822591543198,576.3026161193848,55.18961404822767,0.0009290215426752629,0.00041666666948003694,0.0002078413963317871,1.0,0.0005,2
379,1216000,-436.1602692604065,-4.361602680683136,12160,0.0002180680900436549,992.6555442810059,2.068691223859787,496.3073081970215,45.20841278927401,0.0010416842715137904,0.0005729166732635349,0.00023281574249267578,1.0,0.0005,2
380,1219200,-403.1553750038147,-4.03155366897583,12192,-0.0009889845190369506,817.3639945983887,2.063633531332016,408.6603660583496,45.90403720457107,0.0008047327803531588,0.0022916666785022244,0.00028127431869506836,1.0,0.0005,2
381,1222400,-426.13208293914795,-4.26132098197937,12224,-0.001102619826763629,994.6970520019531,2.083005875349045,497.32659912109375,44.94949278794229,0.0012860743042900167,0.0026041666606033687,0.00022029876708984375,1.0,0.0005,2
382,1225600,-410.62084674835205,-4.106208519935608,12256,-0.0002204672837269328,863.9838371276855,2.0762737691402435,431.9709358215332,46.783140293322504,0.0009930275689391975,0.0014843749886495061,0.00024962425231933594,1.0,0.0005,2
383,1228800,-420.12616539001465,-4.201261539459228,12288,0.00038089213783720766,888.6175498962402,2.065836638212204,444.2884998321533,53.652833252213895,0.001808163588521702,0.00794270842379774,0.00025922060012817383,1.0,0.0005,2
384,1232000,-471.12356519699097,-4.711235609054565,12320,-0.00042504544286814383,1265.2708358764648,2.0587365925312042,632.6143989562988,50.4052826622501,0.0019228322698844067,0.007942708340124227,0.00016051530838012695,1.0,0.0005,2
385,1235200,-428.97711277008057,-4.289771111011505,12352,-0.0009977382760371356,942.2969093322754,2.0559400767087936,471.1268939971924,49.25356969097629,0.0010852329348843177,0.0025781250042200554,0.00022357702255249023,1.0,0.0005,2
386,1238400,-412.5488452911377,-4.125488460063934,12384,-0.0005019583477708922,806.7969245910645,2.0700727105140686,403.37726402282715,40.41927604004741,0.0015315840369119374,0.007031250028376235,0.00024825334548950195,1.0,0.0005,2
387,1241600,-450.36507511138916,-4.503651003837586,12416,-0.00033188007507289896,1084.9820098876953,2.0650352388620377,542.4700241088867,52.79188719391823,0.0016287351786566445,0.0068229167627578136,0.0001932382583618164,1.0,0.0005,2
388,1244800,-451.23171854019165,-4.512317218780518,12448,-0.00020781400913794101,1067.321647644043,2.064911812543869,533.6399631500244,46.98280193284154,0.000855782910549163,0.0010156250464206096,0.00020438432693481445,1.0,0.0005,2
389,1248000,-423.84085416793823,-4.238408670425415,12480,9.395951530244417e-05,891.8653907775879,2.0625590085983276,445.9121627807617,46.26209098333493,0.0010601531053005201,0.0012239583338669036,0.0002582669258117676,1.0,0.0005,2
390,1251200,-448.08317613601685,-4.48083167552948,12512,9.646039069144408e-05,1068.8549041748047,2.0604563504457474,534.4069328308105,52.37520674522966,0.0019936004041490483,0.013932291825767606,0.00024193525314331055,1.0,0.0005,2
391,1254400,-414.42209243774414,-4.14422082901001,12544,0.0005611756231277409,811.8306350708008,2.0588909089565277,405.8952865600586,43.86427588574588,0.001430959171785515,0.00328125001033186,0.00029164552688598633,1.0,0.0005,2
392,1257600,-447.22716999053955,-4.472271690368652,12576,-0.0006355829602460172,994.3400230407715,2.0410441756248474,497.1489658355713,50.44196319580078,0.0019378020583652536,0.012109374882129487,0.0002613067626953125,1.0,0.0005,2
393,1260800,-474.4756717681885,-4.744756708145141,12608,0.0001459402177108604,1329.8654708862305,2.0759629607200623,664.9121284484863,55.41586668230593,0.0008119024707874121,0.0004687500149884727,0.00016689300537109375,1.0,0.0005,2
394,1264000,-401.83430099487305,-4.0183427834510805,12640,-0.00037397182603848833,776.8170280456543,2.079894870519638,388.3873405456543,42.7222940698266,0.0012428544321217757,0.0023177083130576648,0.0002726316452026367,1.0,0.0005,2
395,1267200,-383.3820562362671,-3.8338205718994143,12672,-0.0005245599661498623,685.3574447631836,2.085423305630684,342.65734672546387,38.6922409851104,0.0007300767385920796,0.0001822916674427688,0.00029909610748291016,1.0,0.0005,2
396,1270400,-444.7342882156372,-4.447342939376831,12704,-0.00017174740439651615,974.1329231262207,2.070694714784622,487.0455780029297,49.91425632033497,0.0012756958954021622,0.004348958369519096,0.0002866983413696289,1.0,0.0005,2
397,1273600,-444.9493637084961,-4.4494938468933105,12736,-0.000372949060294836,1103.0197372436523,2.083259418606758,551.4886665344238,50.66143746674061,0.000808541251786476,0.0009635416754463222,0.00021880865097045898,1.0,0.0005,2
398,1276800,-423.50806045532227,-4.2350803971290585,12768,0.0004667238674542773,924.4025535583496,2.069334998726845,462.18105125427246,42.346031677443534,0.000977582686801523,0.0001302083328482695,0.00024640560150146484,1.0,0.0005,2
399,1280000,-443.28860807418823,-4.432886114120484,12800,-9.20537875458427e-05,971.2783470153809,2.0584679394960403,485.6184940338135,50.16397296776995,0.001999850152061144,0.007395833396003582,0.0002886652946472168,1.0,0.0005,2
400,1283200,-374.2508850097656,-3.7425089406967165,12832,-0.00012503124468210558,599.4893341064453,2.0664332807064056,299.72387504577637,33.53857675101608,0.0004387134547990305,0.0002604166693345178,0.00036156177520751953,1.0,0.0005,2
401,1286400,-428.1486921310425,-4.281486864089966,12864,-0.0005237578737888882,956.9108085632324,2.0924327671527863,478.43395805358887,53.96805432392284,0.0010607417791568719,0.0015885416942182928,0.0002421736717224121,1.0,0.0005,2
402,1289600,-427.3478808403015,-4.273478844165802,12896,-4.8723476324230575e-05,909.3370704650879,2.078752249479294,454.6476993560791,42.07782830763608,0.0013080432925115207,0.005286458421323914,0.00025665760040283203,1.0,0.0005,2
403,1292800,-455.7837338447571,-4.5578373670578,12928,-0.0005057439243802975,1079.1910591125488,2.08537720143795,539.5741767883301,53.21687236847356,0.0004939323473543317,0.00018229167471872643,0.00025391578674316406,1.0,0.0005,2
404,1296000,-412.3234963417053,-4.123235108852387,12960,-3.811094309336127e-05,756.5234184265137,2.0780713707208633,378.2408905029297,39.87532296637073,0.0007161322600956978,0.00033854166758828796,0.00037282705307006836,1.0,0.0005,2
405,1299200,-475.9747495651245,-4.759747438430786,12992,-0.0008296807717318444,1209.8969039916992,2.072803035378456,604.9268836975098,56.03347997460514,0.0011066878071240573,0.0038281250126601662,0.00021398067474365234,1.0,0.0005,2
406,1302400,-410.2426438331604,-4.102426521778106,13024,-0.0001996898323612939,778.3506622314453,2.0822355300188065,389.1543083190918,39.9880608827807,0.0005151797890910234,0.0001302083364862483,0.0003342628479003906,1.0,0.0005,2
407,1305600,-409.7456068992615,-4.09745602607727,13056,-0.0006816423485118683,867.0788879394531,2.080136626958847,433.5179634094238,44.699902068357915,0.0007023414202656886,7.812499825377017e-05,0.00022143125534057617,1.0,0.0005,2
408,1308800,-426.4025344848633,-4.264025194644928,13088,-0.00047916595893826575,887.6776351928711,2.0826351195573807,443.81751251220703,47.53916323231533,0.0011515668195449995,0.0026822916443052236,0.00028204917907714844,1.0,0.0005,2
409,1312000,-480.3010540008545,-4.80301031589508,13120,-0.0003908888640884456,1304.9352264404297,2.0746849477291107,652.4464683532715,50.95291164936498,0.0009962587706703195,0.0027343750443833414,0.00017589330673217773,1.0,0.0005,2
410,1315200,-415.3541741371155,-4.153541710376739,13152,-0.0002669322434893928,807.1244926452637,2.0738806426525116,403.5412425994873,44.14932688977569,0.0010909978786919467,0.0011979166411038022,0.00025957822799682617,1.0,0.0005,2
411,1318400,-413.53625440597534,-4.135362522602081,13184,-0.00026765642696036096,824.0833930969238,2.066838711500168,412.02076530456543,44.87870324682444,0.0006014324882251414,0.0001822916674427688,0.0002505183219909668,1.0,0.0005,2
412,1321600,-403.5099849700928,-4.035099823474884,13216,-2.526345136200092e-05,770.2845458984375,2.0679430663585663,385.12156677246094,43.26127391308546,0.0004137681174832031,0.0,0.0002549290657043457,1.0,0.0005,2
413,1324800,-476.6536922454834,-4.766536831855774,13248,0.0009850049970191455,1184.357063293457,2.0568035691976547,592.1589508056641,75.14515021070838,0.0010293779330375517,0.0008593750062573235,0.00022643804550170898,1.0,0.0005,2
414,1328000,-410.3035764694214,-4.1030358743667605,13280,-8.490862191479209e-05,810.8914375305176,2.0594096332788467,405.42503547668457,44.11187777109444,0.0003195223207520655,0.0,0.0002244710922241211,1.0,0.0005,2
415,1331200,-402.750883102417,-4.027508826255798,13312,-4.651099769636957e-05,730.436637878418,2.0821310579776764,365.197452545166,56.94466969463974,0.0016316362102778087,0.009270833361370023,0.000291287899017334,1.0,0.0005,2
416,1334400,-395.63798904418945,-3.9563799905776977,13344,0.0003438447991266358,660.3950080871582,2.073904126882553,330.1771125793457,36.61977213481441,0.0007366823778064065,0.0011197916574019473,0.0003344416618347168,1.0,0.0005,2
417,1337600,-435.0062017440796,-4.350061824321747,13376,9.419639920249523e-05,875.7894668579102,2.071342572569847,437.874116897583,47.64044669736177,0.0007143905176015455,0.0003125000039290171,0.0002518892288208008,1.0,0.0005,2
418,1340800,-437.9970030784607,-4.379970133304596,13408,-0.0003096187108106996,954.7460021972656,2.0809376388788223,477.3518829345703,48.581038367934525,0.0004232646243174763,0.0,0.00020295381546020508,1.0,0.0005,2
419,1344000,-438.96847105026245,-4.389684782028199,13440,-7.801451398892212e-06,971.1389083862305,2.0831397771835327,485.548620223999,59.80678673926741,0.0006846635709514899,0.0008854166735545732,0.00019747018814086914,1.0,0.0005,2
420,1347200,-437.59617805480957,-4.375961935520172,13472,0.0002349132763356243,929.1377143859863,2.101324900984764,464.5480785369873,48.89918227493763,0.0007138550391808314,0.000442708347691223,0.00022405385971069336,1.0,0.0005,2
421,1350400,-419.9754972457886,-4.199754977226258,13504,0.00022730412911797782,794.8590812683105,2.0908117443323135,397.4088592529297,45.454786422196776,0.0010125305252593087,0.0038541667090612464,0.0002709031105041504,1.0,0.0005,2
422,1353600,-422.7536196708679,-4.227536256313324,13536,-0.00029605054558601296,817.7377014160156,2.079712748527527,408.8477592468262,40.724646490998566,0.0005746791819099652,7.812500189174898e-05,0.00024300813674926758,1.0,0.0005,2
423,1356800,-398.45317459106445,-3.984531886577606,13568,-0.00018895282168618355,702.2655448913574,2.098516583442688,351.1116008758545,41.30299761239439,0.0008966531482890646,0.0021875000529689714,0.00025272369384765625,1.0,0.0005,2
424,1360000,-428.7004771232605,-4.287004659175873,13600,0.0002000774945796202,902.3864669799805,2.0921275913715363,451.1725158691406,46.441851331386715,0.0003598362764030105,7.812500189174898e-05,0.00018745660781860352,1.0,0.0005,2
425,1363200,-455.25054693222046,-4.5525055027008055,13632,-0.00041123968521805665,1070.6443672180176,2.0973374098539352,535.3007965087891,52.65440597617999,0.0004559279041139286,5.208333459449932e-05,0.0001800060272216797,1.0,0.0005,2
426,1366400,-415.9624719619751,-4.159624791145324,13664,-0.00018573473553867847,809.5059089660645,2.08503058552742,404.7319145202637,39.63066531997174,0.0012372694820904093,0.005234374955762178,0.00021541118621826172,1.0,0.0005,2
427,1369600,-421.58680725097656,-4.215868306159973,13696,0.0003870346384853285,830.1428413391113,2.0833605378866196,415.05097579956055,44.71605387656018,0.0016183094630839877,0.007812500127329258,0.00019741058349609375,1.0,0.0005,2
428,1372800,-428.2594437599182,-4.282594480514526,13728,-0.000544937917599464,917.4734535217285,2.0860625207424164,458.71531867980957,41.95582939777523,0.0010390146336483525,0.002421875087748049,0.00015980005264282227,1.0,0.0005,2
429,1376000,-432.0185532569885,-4.320185267925263,13760,0.00013164304350088418,916.2969284057617,2.0823999792337418,458.12776947021484,45.91647386923432,0.0007210470835168596,0.0009374999899591785,0.00019109249114990234,1.0,0.0005,2
430,1379200,-423.8331480026245,-4.238331522941589,13792,-0.000172819546678471,799.6571960449219,2.0753241777420044,399.807674407959,42.23035864159465,0.0005881371736230079,0.00028645833663176745,0.00022870302200317383,1.0,0.0005,2
431,1382400,-426.0824189186096,-4.260824167728424,13824,-0.0006965282726834054,858.0563278198242,2.0964259654283524,429.0065097808838,44.356545355170965,0.0006832057805474664,0.0003906249985448085,0.00021135807037353516,1.0,0.0005,2
432,1385600,-421.5581707954407,-4.215581383705139,13856,9.480275369533331e-05,788.1215324401855,2.1087761521339417,394.0397701263428,43.61820526467636,0.0008621474261196678,0.0015364583268819842,0.00030368566513061523,1.0,0.0005,2
433,1388800,-425.5801463127136,-4.25580138206482,13888,-0.00015106455157365417,848.3119239807129,2.1027839928865433,424.1347827911377,44.49773060809821,0.0006493076801923884,0.0,0.00023245811462402344,1.0,0.0005,2
434,1392000,-356.41350984573364,-3.5641350841522215,13920,-0.00034362187402625644,461.2606430053711,2.0973279625177383,230.6090030670166,37.75919770821929,0.0005136688706677318,0.0,0.0003497600555419922,1.0,0.0005,2
435,1395200,-429.2295904159546,-4.292295739650727,13952,-0.0002267411587429935,898.4049987792969,2.0892793983221054,449.1813793182373,54.91620007669553,0.0005077788991918684,2.604166729724966e-05,0.00018829107284545898,1.0,0.0005,2
436,1398400,-409.72748374938965,-4.097274785041809,13984,-0.000352448464658206,728.8204345703125,2.0770445317029953,364.3890914916992,42.00476849079132,0.0004286296340872114,0.0,0.00027757883071899414,1.0,0.0005,2
437,1401600,-423.28625774383545,-4.23286248922348,14016,-0.0003397226564385569,818.6488609313965,2.0842692852020264,409.30324363708496,48.03319959156215,0.0005464945606952238,0.0005989583478367422,0.00021141767501831055,1.0,0.0005,2
438,1404800,-417.3367495536804,-4.173367388248444,14048,-0.0006886585246079768,788.5947647094727,2.0917075872421265,394.27578353881836,38.932083774358034,0.0008928782485789468,0.0021354166965465993,0.00024777650833129883,1.0,0.0005,2
439,1408000,-417.2075619697571,-4.172075653076172,14080,-0.000396828085332146,764.3677940368652,2.0863599479198456,382.1626396179199,55.0698569547385,0.0007943003602128987,0.00033854167122626677,0.00024878978729248047,1.0,0.0005,2
440,1411200,-457.5709114074707,-4.5757090282440185,14112,-0.0003877028842818042,981.1889305114746,2.0925929248332977,490.5731506347656,49.278950351290405,0.0002951150958104252,0.0,0.0002416372299194336,1.0,0.0005,2
441,1414400,-436.6386079788208,-4.366385962963104,14144,-0.0001983973364017011,911.72119140625,2.096036270260811,455.8394374847412,44.67954726051539,0.0005446442330032635,0.00018229167471872643,0.00021827220916748047,1.0,0.0005,2
442,1417600,-435.25093269348145,-4.352509229183197,14176,-0.00103990053556835,879.0769805908203,2.0931616723537445,439.5165138244629,46.3962755613029,0.0007607434077961015,0.0006510416569653898,0.000247955322265625,1.0,0.0005,2
443,1420800,-451.5279312133789,-4.515279116630555,14208,0.00018247536856463853,978.8382148742676,2.0834466367959976,489.3984546661377,50.50912423059344,0.0006967547717529214,5.208333459449932e-05,0.0002701878547668457,1.0,0.0005,2
444,1424000,-419.1848678588867,-4.191848649978637,14240,-0.0007687497971105017,840.9608192443848,2.0725844502449036,420.45891189575195,45.96034754253924,0.0007813690911014352,0.0008593749989813659,0.00021225214004516602,1.0,0.0005,2
445,1427200,-437.11682748794556,-4.371168282032013,14272,-0.00022773069000314727,871.8069190979004,2.0566800087690353,435.8826656341553,46.38044746872038,0.0015076566660362349,0.00703125007203198,0.00027358531951904297,1.0,0.0005,2
446,1430400,-436.24960374832153,-4.36249596118927,14304,-0.0002691941421644195,847.8982620239258,2.087992250919342,423.9279842376709,47.447609949857,0.0009220433747721144,0.0014583333759219386,0.00036025047302246094,1.0,0.0005,2
447,1433600,-445.4601011276245,-4.454601001739502,14336,9.357964337119995e-05,952.5156364440918,2.0806892812252045,476.23710441589355,53.96099430602044,0.0006836694179817472,0.00015625000378349796,0.0002548694610595703,1.0,0.0005,2
448,1436800,-448.9286460876465,-4.489286351203918,14368,0.00021050321905174973,910.005989074707,2.0869303047657013,454.9823341369629,49.386290181893855,0.000885459262008948,0.0003645833348855376,0.0003445744514465332,1.0,0.0005,2
449,1440000,-429.27331018447876,-4.292732934951783,14400,-0.0004096438958276494,866.5849571228027,2.073194921016693,433.2713317871094,45.11472105933353,0.0005603798756517786,0.00015625000014551915,0.00024628639221191406,1.0,0.0005,2
450,1443200,-390.1704726219177,-3.9017045950889586,14432,-0.00013677070975970373,621.2170219421387,2.0820472836494446,310.5875587463379,36.787015890702605,0.0005446572606622713,7.812500189174898e-05,0.0002899169921875,1.0,0.0005,2
451,1446400,-438.01168632507324,-4.380116872787475,14464,-0.0002621417188453101,844.4031105041504,2.0696601569652557,422.18059730529785,66.43135316716507,0.0006202355697276816,5.208333459449932e-05,0.00029087066650390625,1.0,0.0005,2
452,1449600,-433.1998987197876,-4.331998820304871,14496,-1.4626881087775878e-05,854.132984161377,2.0713684260845184,427.04576873779297,38.00760753918439,0.0003271382320243362,0.0,0.0002440810203552246,1.0,0.0005,2
453,1452800,-433.4003252983093,-4.334003248214722,14528,-0.0002616596055244891,885.1211318969727,2.0719896107912064,442.5395793914795,60.998500167392194,0.0006879530512840818,0.00018229166380479,0.0002492666244506836,1.0,0.0005,2
454,1456000,-431.1181917190552,-4.311181917190551,14560,-0.0012509433768415068,949.4573860168457,2.075279727578163,474.7066841125488,40.33270864095539,0.0005037160225931917,0.0006250000005820766,0.00019925832748413086,1.0,0.0005,2
455,1459200,-437.781316280365,-4.377813313007355,14592,-0.0005648492689578344,849.3841896057129,2.0527924597263336,424.67100524902344,61.40331329219043,0.0014628963588173103,0.004661458242480876,0.0003006458282470703,1.0,0.0005,2
456,1462400,-481.51102209091187,-4.815110020637512,14624,0.00010117677199517061,1183.0347518920898,2.0485598146915436,591.4969825744629,54.62792712217197,0.00030960679134827806,0.0,0.00021845102310180664,1.0,0.0005,2
457,1465600,-415.1955509185791,-4.15195544719696,14656,-0.0007191491587459353,758.5270805358887,2.0590775460004807,379.24223136901855,42.30877040699124,0.0012124340719317666,0.0033854166613309644,0.0002853870391845703,1.0,0.0005,2
458,1468800,-431.88543367385864,-4.318854305744171,14688,-0.0007486942935219787,879.5632133483887,2.0663781613111496,439.76019859313965,49.62730232067406,0.0006487990067406417,7.812499825377017e-05,0.00022143125534057617,1.0,0.0005,2
459,1472000,-440.07751750946045,-4.400775122642517,14720,0.00028782836403518086,953.7119407653809,2.0655752420425415,476.8355960845947,55.129518520552665,0.001046206937417866,0.0006510416678793263,0.00018745660781860352,1.0,0.0005,2
460,1475200,-392.30668449401855,-3.9230668449401858,14752,-0.00013376556831623532,658.4926109313965,2.0677708238363266,329.22549057006836,35.90558147802949,0.00042132425329631556,0.0,0.00026595592498779297,1.0,0.0005,2
461,1478400,-404.5318388938904,-4.045318512916565,14784,0.00016398899425151825,655.9788475036621,2.071482867002487,327.96887016296387,55.88908560667187,0.0005535320461839347,0.0,0.0003070831298828125,1.0,0.0005,2
462,1481600,-431.4814610481262,-4.314814426898956,14816,-0.0005269377180791013,820.153736114502,2.067990332841873,410.05566024780273,38.99285583849996,0.0005019585313455801,0.0001822916674427688,0.0002332925796508789,1.0,0.0005,2
463,1484800,-393.24256563186646,-3.9324257588386535,14848,-0.00038619316937538173,627.2305908203125,2.05788217484951,313.59432792663574,40.73633355088532,0.0012158135411944513,0.0009895833427435718,0.0002657175064086914,1.0,0.0005,2
464,1488000,-405.7344126701355,-4.057344143390655,14880,-0.00024639055836273016,731.2386322021484,2.073027089238167,365.5983371734619,39.630694195628166,0.000554086458351624,0.0,0.0002276897430419922,1.0,0.0005,2
465,1491200,-418.6063766479492,-4.186063628196717,14912,-0.0006857626558878227,825.4467163085938,2.0614093542099,412.70205879211426,46.86524890968576,0.0007626774220178288,0.0007031249988358468,0.0001996755599975586,1.0,0.0005,2
466,1494400,-398.4586215019226,-3.9845861840248107,14944,-0.0004340900365575884,659.0620918273926,2.074502170085907,329.5098686218262,39.123507651500404,0.0011744360713244527,0.005026041715609608,0.0002783536911010742,1.0,0.0005,2
467,1497600,-378.9467120170593,-3.7894672203063964,14976,0.00013140305933734275,533.5698509216309,2.0684266686439514,266.7643699645996,33.76115827821195,0.0006004210964655304,0.0,0.0002868175506591797,1.0,0.0005,2
468,1500800,-395.56758880615234,-3.9556758260726927,15008,-9.541676959090584e-05,663.7996559143066,2.0750705152750015,331.8789825439453,42.084658708423376,0.0012894520518791771,0.0012499999938881956,0.0002346038818359375,1.0,0.0005,2
469,1504000,-388.4958529472351,-3.8849585461616516,15040,-1.3989312622086914e-05,540.9778842926025,2.072275847196579,270.46819972991943,49.06061454862356,0.0008996904807652778,2.604166729724966e-05,0.000382840633392334,1.0,0.0005,2
470,1507200,-417.2488331794739,-4.17248825788498,15072,-0.0004047628704544337,802.1706008911133,2.076415464282036,401.06413078308105,46.32486990466714,0.0005360446685934217,5.208333459449932e-05,0.0001856088638305664,1.0,0.0005,2
471,1510400,-386.2317452430725,-3.8623176288604735,15104,0.0002743462508902894,547.2087955474854,2.062620460987091,273.58405017852783,46.83977348729968,0.0007948216494931615,0.0003125000039290171,0.0002849698066711426,1.0,0.0005,2
472,1513600,-426.9873342514038,-4.269873366355896,15136,0.00010600082424438995,782.4737701416016,2.0750956535339355,391.2162342071533,51.72554477630183,0.00015961827429643416,0.0,0.00021320581436157227,1.0,0.0005,2
473,1516800,-436.23740243911743,-4.362374105453491,15168,-0.0003541257049097801,852.1391258239746,2.074818268418312,426.0484619140625,44.753973523154855,0.0010440375192509075,0.0032812499921419658,0.0001990795135498047,1.0,0.0005,2
474,1520000,-414.16777992248535,-4.141677718162537,15200,-7.882274384418686e-05,759.6640701293945,2.083085298538208,379.8111228942871,54.246484491974115,0.0005734632908350674,7.812500189174898e-05,0.0001977682113647461,1.0,0.0005,2
475,1523200,-409.45749616622925,-4.09457489490509,15232,-0.0007542064234379309,703.1052436828613,2.070236012339592,351.53116607666016,43.7258156882599,0.0008683200077264913,0.0023958333040354773,0.00021380186080932617,1.0,0.0005,2
476,1526400,-419.65981245040894,-4.1965981245040895,15264,-0.0006013830954119115,712.5698432922363,2.0707887709140778,356.2636127471924,45.634027522057295,0.0014859935329248702,0.003489583388727624,0.0002434849739074707,1.0,0.0005,2
477,1529600,-396.93291664123535,-3.9693289971351624,15296,0.00017137554632729035,647.3212280273438,2.070654332637787,323.6400775909424,37.37784600397572,0.0009029455522985219,0.0019531250509317033,0.0002097487449645996,1.0,0.0005,2
478,1532800,-433.15005350112915,-4.331500434875489,15328,5.590699322666204e-05,796.4456825256348,2.0652711987495422,398.20224952697754,48.47381392214447,0.0008660510166017346,0.0007812500189174898,0.00021088123321533203,1.0,0.0005,2
479,1536000,-384.99470806121826,-3.8499472522735596,15360,-0.00014398793540593147,549.1008911132812,2.066931828856468,274.5296411514282,36.224804716184735,0.0008083574387008343,0.00020833333474001847,0.00023633241653442383,1.0,0.0005,2
480,1539200,-397.4083194732666,-3.974083228111267,15392,0.0001289879376221159,589.8890266418457,2.0727868527173996,294.92391777038574,47.9136874563992,0.0006133752880266925,2.604166729724966e-05,0.000263214111328125,1.0,0.0005,2
481,1542400,-424.98299503326416,-4.249830100536347,15424,-0.0005793925026909008,786.5867614746094,2.070792868733406,393.27209663391113,41.88536692317575,0.0005280683317331024,0.0005989583150949329,0.00018960237503051758,1.0,0.0005,2
482,1545600,-443.9761428833008,-4.439761593341827,15456,7.22574421221367e-05,841.4314842224121,2.068854123353958,420.69512367248535,49.36676160711795,0.0010941847976944632,0.0023697916622040793,0.0002105236053466797,1.0,0.0005,2
483,1548800,-443.3387017250061,-4.433387360572815,15488,-0.0004405534908888953,844.1159820556641,2.0702823251485825,422.03684997558594,45.06115488568321,0.001487364890636676,0.003046874986466719,0.0001996755599975586,1.0,0.0005,2
484,1552000,-413.17969036102295,-4.1317968797683715,15520,-0.00018954372646784456,683.9003295898438,2.064927503466606,341.9293212890625,40.4899645508267,0.001386422021142458,0.004062500080181053,0.00025004148483276367,1.0,0.0005,2
485,1555200,-440.7704381942749,-4.407704565525055,15552,0.0001467760205499241,909.4326934814453,2.0512792617082596,454.6959819793701,45.32761282939464,0.0007514739514825435,0.00018229167108074762,0.0001601576805114746,1.0,0.0005,2
486,1558400,-445.9507122039795,-4.459507122039795,15584,-0.00148088740400798,856.5322494506836,2.0639068335294724,428.2440013885498,56.197639352642,0.0014967720701414048,0.0034895833632617723,0.00021022558212280273,1.0,0.0005,2
487,1561600,-399.87617206573486,-3.99876168012619,15616,7.440837149275126e-05,626.9657974243164,2.0569706559181213,313.46240234375,39.5601105755195,0.0011044632158253135,0.0011458333174232394,0.0002225637435913086,1.0,0.0005,2
488,1564800,-405.24470806121826,-4.052447082996369,15648,-0.00031560182785445035,655.6947441101074,2.0450114607810974,327.82660484313965,45.321521420031786,0.0006749440644860535,0.0003645833312475588,0.0002123713493347168,1.0,0.0005,2
489,1568000,-472.7584705352783,-4.727584743499756,15680,-0.00022390561136487186,1030.9951629638672,2.0475525110960007,515.4768810272217,65.17549967532977,0.0005939896171874971,0.0005729166696255561,0.000186920166015625,1.0,0.0005,2
490,1571200,-452.8356704711914,-4.528356695175171,15712,-8.155146939325952e-05,845.3064727783203,2.0380590856075287,422.6327781677246,45.44998045824468,0.0010356611969663042,0.003541666668752441,0.0002351999282836914,1.0,0.0005,2
491,1574400,-458.1932039260864,-4.581932225227356,15744,0.00022408244964022828,897.1659393310547,2.0419519543647766,448.56277084350586,51.407474969979376,0.0006213944056988259,0.00023437500203726813,0.00023376941680908203,1.0,0.0005,2
492,1577600,-400.777117729187,-4.007771105766296,15776,-0.00010570690296018981,615.7308959960938,2.0347771644592285,307.8449993133545,35.2333261333406,0.000955304161949118,0.0007291666624951176,0.00022047758102416992,1.0,0.0005,2
493,1580800,-404.1267032623291,-4.041267213821411,15808,8.101502925450532e-05,608.5007934570312,2.033692479133606,304.23014068603516,53.679432436823845,0.0007048105627526418,0.00023437500567524694,0.00025719404220581055,1.0,0.0005,2
494,1584000,-385.76229763031006,-3.857622961997986,15840,-0.00023672466556790006,573.6388626098633,2.0410575568675995,286.79878425598145,34.68445122987032,0.00037929827982529697,0.0,0.00021976232528686523,1.0,0.0005,2
495,1587200,-410.6995105743408,-4.106995162963867,15872,-0.0005127898636920758,626.8836326599121,2.0467277467250824,313.4208354949951,56.44374692533165,0.0003197512767209104,0.0,0.00026679039001464844,1.0,0.0005,2
496,1590400,-402.7945628166199,-4.027945449352265,15904,0.00016909525264807712,691.4380340576172,2.0152217000722885,345.6990337371826,36.50744230300188,0.0005099771260583122,0.0001302083364862483,0.00015181303024291992,1.0,0.0005,2
497,1593600,-407.041109085083,-4.0704110026359555,15936,0.00024772360815172867,606.2005157470703,2.031629905104637,303.08019065856934,55.93173502571881,0.00019876004043418568,0.0,0.0002751946449279785,1.0,0.0005,2
498,1596800,-459.16738986968994,-4.591674189567566,15968,7.211660073780379e-06,941.6801452636719,2.037152260541916,470.8197078704834,42.91947698034346,0.0012948861324283347,0.005989583252812736,0.00016689300537109375,1.0,0.0005,2
