[env] scenario=simple_spread n_agents=3 obs_dim=14 action_dim=9 state_dim=43 num_envs=32
[train] Starting: total_iters=625 T=100 B=32 device=cuda:0 seed=2 render=off
iter=  70 step= 227200 ep_ret=-521.147 step_rew=-5.2115 pol=-0.0029 val=0.0085 ent=2.0290 tot=-0.0189 agnorm=0.065 cgnorm=0.024 kl=0.0031 clipf=0.026 ev=+0.806 r0=1.0000 lr=7.0e-04 seed=2
iter=  71 step= 230400 ep_ret=-568.053 step_rew=-5.6805 pol=-0.0020 val=0.0113 ent=2.0043 tot=-0.0164 agnorm=0.056 cgnorm=0.030 kl=0.0020 clipf=0.013 ev=+0.798 r0=1.0000 lr=7.0e-04 seed=2
iter=  72 step= 233600 ep_ret=-520.182 step_rew=-5.2018 pol=-0.0012 val=0.0111 ent=1.9868 tot=-0.0155 agnorm=0.054 cgnorm=0.033 kl=0.0020 clipf=0.015 ev=+0.652 r0=1.0000 lr=7.0e-04 seed=2
iter=  73 step= 236800 ep_ret=-542.804 step_rew=-5.4280 pol=-0.0021 val=0.0116 ent=1.9891 tot=-0.0162 agnorm=0.056 cgnorm=0.031 kl=0.0018 clipf=0.011 ev=+0.497 r0=1.0000 lr=7.0e-04 seed=2
iter=  74 step= 240000 ep_ret=-575.572 step_rew=-5.7557 pol=-0.0017 val=0.0130 ent=2.0015 tot=-0.0152 agnorm=0.049 cgnorm=0.036 kl=0.0024 clipf=0.015 ev=+0.568 r0=1.0000 lr=7.0e-04 seed=2
iter=  75 step= 243200 ep_ret=-501.921 step_rew=-5.0192 pol=-0.0024 val=0.0150 ent=2.0150 tot=-0.0150 agnorm=0.053 cgnorm=0.040 kl=0.0025 clipf=0.019 ev=+0.654 r0=1.0000 lr=7.0e-04 seed=2
iter=  76 step= 246400 ep_ret=-544.951 step_rew=-5.4495 pol=-0.0015 val=0.0110 ent=2.0138 tot=-0.0161 agnorm=0.043 cgnorm=0.031 kl=0.0010 clipf=0.002 ev=+0.649 r0=1.0000 lr=7.0e-04 seed=2
iter=  77 step= 249600 ep_ret=-549.148 step_rew=-5.4915 pol=-0.0016 val=0.0106 ent=1.9966 tot=-0.0163 agnorm=0.051 cgnorm=0.027 kl=0.0021 clipf=0.015 ev=+0.802 r0=1.0000 lr=7.0e-04 seed=2
iter=  78 step= 252800 ep_ret=-530.989 step_rew=-5.3099 pol=-0.0026 val=0.0121 ent=2.0111 tot=-0.0167 agnorm=0.059 cgnorm=0.039 kl=0.0029 clipf=0.022 ev=+0.707 r0=1.0000 lr=7.0e-04 seed=2
iter=  79 step= 256000 ep_ret=-476.933 step_rew=-4.7693 pol=-0.0028 val=0.0087 ent=1.9907 tot=-0.0184 agnorm=0.071 cgnorm=0.034 kl=0.0034 clipf=0.032 ev=+0.742 r0=1.0000 lr=7.0e-04 seed=2
iter=  80 step= 259200 ep_ret=-533.831 step_rew=-5.3383 pol=-0.0021 val=0.0146 ent=2.0173 tot=-0.0150 agnorm=0.064 cgnorm=0.028 kl=0.0027 clipf=0.026 ev=+0.665 r0=1.0000 lr=7.0e-04 seed=2
iter=  81 step= 262400 ep_ret=-522.670 step_rew=-5.2267 pol=-0.0023 val=0.0086 ent=2.0065 tot=-0.0180 agnorm=0.060 cgnorm=0.021 kl=0.0026 clipf=0.021 ev=+0.828 r0=1.0000 lr=7.0e-04 seed=2
iter=  82 step= 265600 ep_ret=-484.781 step_rew=-4.8478 pol=-0.0026 val=0.0128 ent=2.0085 tot=-0.0163 agnorm=0.057 cgnorm=0.040 kl=0.0025 clipf=0.020 ev=+0.558 r0=1.0000 lr=7.0e-04 seed=2
iter=  83 step= 268800 ep_ret=-493.663 step_rew=-4.9366 pol=-0.0019 val=0.0099 ent=2.0329 tot=-0.0173 agnorm=0.059 cgnorm=0.029 kl=0.0023 clipf=0.019 ev=+0.638 r0=1.0000 lr=7.0e-04 seed=2
iter=  84 step= 272000 ep_ret=-541.650 step_rew=-5.4165 pol=-0.0023 val=0.0134 ent=2.0082 tot=-0.0156 agnorm=0.048 cgnorm=0.032 kl=0.0017 clipf=0.006 ev=+0.685 r0=1.0000 lr=7.0e-04 seed=2
iter=  85 step= 275200 ep_ret=-497.657 step_rew=-4.9766 pol=-0.0021 val=0.0150 ent=1.9981 tot=-0.0146 agnorm=0.049 cgnorm=0.038 kl=0.0023 clipf=0.018 ev=+0.667 r0=1.0000 lr=7.0e-04 seed=2
iter=  86 step= 278400 ep_ret=-499.405 step_rew=-4.9941 pol=-0.0019 val=0.0123 ent=2.0079 tot=-0.0158 agnorm=0.050 cgnorm=0.034 kl=0.0021 clipf=0.015 ev=+0.704 r0=1.0000 lr=7.0e-04 seed=2
iter=  87 step= 281600 ep_ret=-522.677 step_rew=-5.2268 pol=-0.0020 val=0.0098 ent=2.0213 tot=-0.0173 agnorm=0.053 cgnorm=0.029 kl=0.0019 clipf=0.015 ev=+0.678 r0=1.0000 lr=7.0e-04 seed=2
iter=  88 step= 284800 ep_ret=-517.937 step_rew=-5.1794 pol=-0.0026 val=0.0140 ent=2.0354 tot=-0.0160 agnorm=0.061 cgnorm=0.021 kl=0.0030 clipf=0.027 ev=+0.636 r0=1.0000 lr=7.0e-04 seed=2
iter=  89 step= 288000 ep_ret=-501.277 step_rew=-5.0128 pol=-0.0030 val=0.0091 ent=2.0473 tot=-0.0189 agnorm=0.065 cgnorm=0.028 kl=0.0027 clipf=0.020 ev=+0.705 r0=1.0000 lr=7.0e-04 seed=2
iter=  90 step= 291200 ep_ret=-509.637 step_rew=-5.0964 pol=-0.0021 val=0.0100 ent=2.0374 tot=-0.0175 agnorm=0.050 cgnorm=0.035 kl=0.0031 clipf=0.029 ev=+0.732 r0=1.0000 lr=7.0e-04 seed=2
iter=  91 step= 294400 ep_ret=-489.484 step_rew=-4.8948 pol=-0.0025 val=0.0132 ent=2.0470 tot=-0.0164 agnorm=0.059 cgnorm=0.039 kl=0.0020 clipf=0.013 ev=+0.620 r0=1.0000 lr=7.0e-04 seed=2
iter=  92 step= 297600 ep_ret=-482.506 step_rew=-4.8251 pol=-0.0020 val=0.0123 ent=2.0280 tot=-0.0161 agnorm=0.060 cgnorm=0.045 kl=0.0030 clipf=0.023 ev=+0.670 r0=1.0000 lr=7.0e-04 seed=2
iter=  93 step= 300800 ep_ret=-483.447 step_rew=-4.8345 pol=-0.0025 val=0.0135 ent=2.0441 tot=-0.0162 agnorm=0.058 cgnorm=0.035 kl=0.0025 clipf=0.022 ev=+0.692 r0=1.0000 lr=7.0e-04 seed=2
iter=  94 step= 304000 ep_ret=-493.046 step_rew=-4.9305 pol=-0.0023 val=0.0121 ent=2.0356 tot=-0.0166 agnorm=0.058 cgnorm=0.027 kl=0.0022 clipf=0.014 ev=+0.774 r0=1.0000 lr=7.0e-04 seed=2
iter=  95 step= 307200 ep_ret=-512.942 step_rew=-5.1294 pol=-0.0026 val=0.0083 ent=2.0178 tot=-0.0186 agnorm=0.050 cgnorm=0.026 kl=0.0023 clipf=0.015 ev=+0.788 r0=1.0000 lr=7.0e-04 seed=2
iter=  96 step= 310400 ep_ret=-552.118 step_rew=-5.5212 pol=-0.0030 val=0.0084 ent=2.0063 tot=-0.0189 agnorm=0.070 cgnorm=0.030 kl=0.0032 clipf=0.034 ev=+0.821 r0=1.0000 lr=7.0e-04 seed=2
iter=  97 step= 313600 ep_ret=-521.236 step_rew=-5.2124 pol=-0.0021 val=0.0169 ent=2.0311 tot=-0.0139 agnorm=0.055 cgnorm=0.028 kl=0.0026 clipf=0.018 ev=+0.710 r0=1.0000 lr=7.0e-04 seed=2
iter=  98 step= 316800 ep_ret=-493.319 step_rew=-4.9332 pol=-0.0025 val=0.0066 ent=1.9939 tot=-0.0191 agnorm=0.065 cgnorm=0.019 kl=0.0027 clipf=0.027 ev=+0.808 r0=1.0000 lr=7.0e-04 seed=2
iter=  99 step= 320000 ep_ret=-489.988 step_rew=-4.8999 pol=-0.0032 val=0.0129 ent=1.9929 tot=-0.0167 agnorm=0.061 cgnorm=0.038 kl=0.0028 clipf=0.022 ev=+0.737 r0=1.0000 lr=7.0e-04 seed=2
iter= 100 step= 323200 ep_ret=-518.819 step_rew=-5.1882 pol=-0.0034 val=0.0114 ent=2.0044 tot=-0.0177 agnorm=0.081 cgnorm=0.030 kl=0.0038 clipf=0.043 ev=+0.779 r0=1.0000 lr=7.0e-04 seed=2
iter= 101 step= 326400 ep_ret=-532.342 step_rew=-5.3234 pol=-0.0027 val=0.0143 ent=1.9745 tot=-0.0153 agnorm=0.073 cgnorm=0.032 kl=0.0034 clipf=0.035 ev=+0.730 r0=1.0000 lr=7.0e-04 seed=2
