iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
19374,620000,-35.89806792140007,-0.31671483376026155,35.89806792140007,47.00526776909828,3.1097900732040404,0.00525,0.0012774375105507614,-44.67583863437176,-0.44675838634371756,-44.67583863437176,-0.44675838634371756,100.0,3.7473070096969603,0.0,0.0,44.67583863437176,46.73182412236929,6176,0.7900688807487488,5.863223846817017,5.861286758422851,129.75334508056642,2.9802322387695312e-08,0.050000000000000044,19219,100000,0.0005,3,0.0,0.0,0.03125,0.47195,0.0,0.4953,19.70525
19999,640000,-31.275974482297897,-0.29648570173978805,31.275974482297897,51.627361208200455,2.742406740093231,0.00215,0.0005744966138946294,-42.53123722970486,-0.42531237229704855,-42.53123722970486,-0.42531237229704855,100.0,4.074609984755516,0.0,0.0,42.53123722970486,48.87642552703619,6400,0.718978515458107,5.12705306930542,5.123252325057983,117.01412868041992,4.0978193283081055e-08,0.050000000000000044,19844,100000,0.0005,3,0.0,0.0,0.022321428571428572,0.5135,0.0,0.5407,16.63995
20624,660000,-46.187778532505035,-0.32408056778907773,46.187778532505035,36.71555715799332,3.073514523124695,0.00315,0.0007732880249028082,-43.62665343284607,-0.4362665343284607,-43.62665343284607,-0.4362665343284607,100.0,4.1937006974220274,0.0,0.0,43.62665343284607,47.78100932389498,6592,0.7441042207241059,4.724008233833313,4.717727876853943,120.84858250732422,3.073364496231079e-08,0.050000000000000044,20469,100000,0.0005,3,0.0,0.0,0.026041666666666668,0.47455,0.0,0.49695,18.1398
21249,680000,-36.4309444129467,-0.3034955394268036,36.4309444129467,46.47239127755165,2.9128641244888307,0.0029,0.0007411450813868602,-54.89549791067839,-0.5489549791067838,-54.89549791067839,-0.5489549791067838,100.0,4.946879733800888,0.0,0.0,54.89549791067839,36.51216484606266,6784,0.7656762526988983,4.737075393104553,4.73076008014679,121.66391953735352,2.9802322387695312e-08,0.050000000000000044,21094,100000,0.0005,3,0.0,0.0,0.03125,0.51355,0.0,0.5364,17.1153
21874,700000,-32.45336677134037,-0.3200699528694153,32.45336677134037,50.44996891915798,3.060301082229614,0.00435,0.0010713491221225654,-48.19129930436611,-0.48191299304366114,-48.19129930436611,-0.48191299304366114,100.0,4.551810228824616,0.0,0.0,48.19129930436611,43.216363452374935,6976,0.7787072258472443,4.010635096931457,4.012363435554504,122.67142313842774,9.313225746154785e-10,0.050000000000000044,21719,100000,0.0005,3,0.0,0.0,0.041666666666666664,0.45575,0.0,0.47855,20.9344
22499,720000,-34.655240684747696,-0.2944485927224159,34.655240684747696,48.248095005750656,2.93623724899292,0.0045,0.001143223773198965,-58.03149324655533,-0.5803149324655533,-58.03149324655533,-0.5803149324655533,100.0,5.638616158962249,0.0,0.0,58.03149324655533,33.37616951018572,7200,0.7758913517475128,4.118065709686279,4.113943934440613,120.40138552246094,0.0,0.050000000000000044,22344,100000,0.0005,3,0.0,0.0,0.026785714285714284,0.5024,0.0,0.5277,19.16735
23124,740000,-35.75869753956795,-0.3607946657180786,35.75869753956795,47.144638150930405,3.2365646858215333,0.00125,0.00029505037517386717,-38.871178310364485,-0.38871178310364485,-38.871178310364485,-0.38871178310364485,100.0,3.713476069569588,0.0,0.0,38.871178310364485,52.53648444637656,7392,0.7547009626865387,3.8632753551483154,3.863184345626831,112.47645960693359,5.587935447692871e-09,0.050000000000000044,22969,100000,0.0005,3,0.0,0.0,0.015625,0.43915,0.0,0.45695,21.2378
23749,760000,-23.962673485279083,-0.2738394047021866,23.962673485279083,58.94066220521927,3.013682082557678,0.0073,0.0018187788294752405,-40.3531833589077,-0.403531833589077,-40.3531833589077,-0.403531833589077,100.0,3.761971169114113,0.0,0.0,40.3531833589077,51.05447939783335,7584,0.7599142091035843,3.590293003177643,3.589328021430969,112.03271539306641,1.4901161193847656e-08,0.050000000000000044,23594,100000,0.0005,3,0.0,0.0,0.026041666666666668,0.48795,0.0,0.5077,18.84175
24374,780000,-38.66944310069084,-0.34962672337293627,38.66944310069084,44.23389258980751,3.0635326362609865,0.00045,0.00011074108178298338,-35.59277983009815,-0.35592779830098153,-35.59277983009815,-0.35592779830098153,100.0,3.3798128962516785,0.0,0.0,35.59277983009815,55.814882926642895,7776,0.7232042937278748,3.372085214948654,3.367095298624039,110.12499440917969,2.2351741790771484e-08,0.050000000000000044,24219,100000,0.0005,3,0.0,0.0,0.0,0.49665,0.0,0.5204,18.5452
24999,800000,-33.7583696693182,-0.28449374339580535,33.7583696693182,49.14496602118015,2.805066483306885,0.00415,0.0010906511142988865,-32.64531409740448,-0.3264531409740448,-32.64531409740448,-0.3264531409740448,100.0,3.105094372332096,0.0,0.0,32.64531409740448,58.76234865933657,8000,0.7143058131456375,3.2363294857025147,3.2327291259765625,110.3887637145996,2.9802322387695312e-08,0.050000000000000044,24844,100000,0.0005,3,0.0,0.0,0.03571428571428571,0.52745,0.0,0.5448,17.4272
25624,820000,-41.01658511161804,-0.3476559856057167,41.01658511161804,41.88675057888031,3.1647370005607605,0.00195,0.0004682168405201679,-62.7261585816741,-0.627261585816741,-62.7261585816741,-0.627261585816741,100.0,6.076665102243424,0.0,0.0,62.7261585816741,28.681504175066948,8192,0.6907444494485855,3.1128983716249468,3.1118189791202546,115.52875506591796,6.332993507385254e-08,0.050000000000000044,25469,100000,0.0005,3,0.0,0.0,0.020833333333333332,0.4858,0.0,0.5011,18.63785
26249,840000,-30.176816195249557,-0.36473646144866945,30.176816195249557,52.726519495248795,3.291949823188782,0.0018,0.0004193898051358525,-46.802224941551685,-0.46802224941551684,-46.802224941551685,-0.46802224941551684,100.0,4.51899294346571,0.0,0.0,46.802224941551685,44.60543781518936,8384,0.7573874520778656,2.937451518678665,2.9337503677368164,126.01070228271485,8.195638656616211e-08,0.050000000000000044,26094,100000,0.0005,3,0.0,0.0,0.020833333333333332,0.42915,0.0,0.44445,23.3794
26874,860000,-21.01143092662096,-0.31417896988391875,21.01143092662096,61.89190476387739,2.9863788541793825,0.0035,0.000877989806796849,-29.243896226864308,-0.2924389622686431,-29.243896226864308,-0.2924389622686431,100.0,2.7669392946874725,0.0,0.0,29.243896226864308,62.16376652987674,8576,0.6875701825141907,2.275371995818615,2.2717503725767134,116.6928215576172,7.450580596923828e-09,0.050000000000000044,26719,100000,0.0005,3,0.0,0.0,0.036458333333333336,0.5015,0.0,0.5239,19.13105
