iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
30,99200,-687.5611763000488,-6.8756116676330565,-687.5611763000488,-6.8756116676330565,0.0,687.5611763000488,6.8756116676330565,149.96026802062988,1.4996031093597422,3.214353926181793,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.0015861872072562733,0.08223404735326767,1.5385663986206055,0.024810899514704943,0.037551700882613656,0.037551700882613656,0.20902987122535704,0.0021210788647302585,0.016321874863206177,0.6920896768569946,1.0,0.009567307692307693,0.0006668269230769231,2,0.25,0.25,0.0
31,102400,-764.780707359314,-7.647807321548462,-764.780707359314,-7.647807321548462,0.0,764.780707359314,7.647807321548462,72.74073696136475,0.7274074554443368,3.134530253410339,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.002091680795070694,0.09189286455512047,1.5417259335517883,0.02912682145833969,0.0410311009734869,0.0410311009734869,0.21326876059174538,0.002497346275050238,0.020828124665422366,0.6840915679931641,1.0,0.009552884615384616,0.0006657211538461539,2,0.25,0.25,0.0
32,105600,-726.4888381958008,-7.264888272285462,-726.4888381958008,-7.264888272285462,0.0,726.4888381958008,7.264888272285462,111.03260612487793,1.110326504707337,3.0952246236801146,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056,-0.001301604967838621,0.08578069806098938,1.540249478816986,0.0268971337005496,0.03579906951636076,0.03579906951636076,0.19771332964301108,0.0020980781373517326,0.01378437498351559,0.7453223466873169,1.0,0.009538461538461539,0.0006646153846153846,2,0.25,0.25,0.0
33,108800,-690.1822023391724,-6.9018218183517455,-690.1822023391724,-6.9018218183517455,0.0,690.1822023391724,6.9018218183517455,147.33924198150635,1.4733929586410532,2.7080001640319824,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1088,-0.00169437398624126,0.06066664531826973,1.5429750084877014,0.013943595625460149,0.038048763573169705,0.038048763573169705,0.1761671185493469,0.0026162676804240706,0.016162500326754526,0.7477975487709045,1.0,0.009524038461538462,0.0006635096153846154,2,0.25,0.25,0.0
34,112000,-675.6390066146851,-6.756390118598938,-675.6390066146851,-6.756390118598938,0.0,675.6390066146851,6.756390118598938,161.88243770599365,1.6188246583938604,3.1206973123550417,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1120,-0.0020367798245047196,0.06013304740190506,1.5446903347969054,0.013340332731604575,0.03672657571732998,0.03672657571732998,0.1884272277355194,0.002042604923918429,0.012843749980675057,0.6492598056793213,1.0,0.009509615384615385,0.0006624038461538462,2,0.25,0.25,0.0
35,115200,-691.1948528289795,-6.911948614120483,-691.1948528289795,-6.911948614120483,0.0,691.1948528289795,6.911948614120483,146.32659149169922,1.4632661628723156,3.0414686131477358,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1152,-0.0016998822140681825,0.06547483056783676,1.5345034003257751,0.01646712813526392,0.034905460104346274,0.034905460104346274,0.17343437895178795,0.0014388185438300276,0.005265625076572178,0.5982719659805298,1.0,0.009495192307692309,0.0006612980769230769,2,0.25,0.25,0.0
36,118400,-723.901927947998,-7.239019470214844,-723.901927947998,-7.239019470214844,0.0,723.901927947998,7.239019470214844,113.61951637268066,1.1361953067779549,3.3072415804862976,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1184,-0.002221788937691471,0.06593636684119701,1.5227360367774962,0.016309686191380023,0.04917206317186355,0.04917206317186355,0.1803605906665325,0.0032329716254034455,0.02436562464281451,0.6934499740600586,1.0,0.00948076923076923,0.0006601923076923077,2,0.25,0.25,0.0
37,121600,-740.464394569397,-7.404643898010254,-740.464394569397,-7.404643898010254,0.0,740.464394569397,7.404643898010254,97.05704975128174,0.9705708789825449,3.3554893851280214,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1216,-0.002594229914876678,0.07262099795043468,1.5208415389060974,0.019319456536322832,0.049506029859185216,0.049506029859185216,0.1973953478038311,0.0031742113220398346,0.027706250362098218,0.5908609628677368,1.0,0.009466346153846153,0.0006590865384615385,2,0.25,0.25,0.0
38,124800,-666.2426114082336,-6.6624260950088505,-666.2426114082336,-6.6624260950088505,0.0,666.2426114082336,6.6624260950088505,171.27883291244507,1.7127886819839482,3.095206320285797,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1248,-0.0024729668186047604,0.058775678649544714,1.532170057296753,0.012432918883860111,0.041872446238994596,0.041872446238994596,0.18318339735269545,0.002487614034181222,0.017974999838043005,0.5845966339111328,1.0,0.009451923076923077,0.0006579807692307692,2,0.25,0.25,0.0
39,128000,-689.5426826477051,-6.895426931381226,-689.5426826477051,-6.895426931381226,0.0,689.5426826477051,6.895426931381226,147.97876167297363,1.4797878456115727,2.6321032428741455,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1280,-0.002080737864971205,0.04093873295933008,1.537240993976593,0.003880917467176914,0.03763654492795467,0.03763654492795467,0.14254143238067626,0.002602536438645002,0.020121875293261836,0.7398515939712524,1.0,0.0094375,0.000656875,2,0.25,0.25,0.0
40,131200,-680.4422960281372,-6.8044227647781375,-680.4422960281372,-6.8044227647781375,0.0,680.4422960281372,6.8044227647781375,157.0791482925415,1.5707920122146612,3.354908890724182,0.0,0.0,-278.40153273940086,-2.7840153273940085,-278.40153273940086,-2.7840153273940085,100.0,1.055992607176304,0.0,0.0,278.40153273940086,197.11761179566383,1312,-0.002229595490964087,0.05593124851584434,1.5407766699790955,0.01121717132627964,0.037484923005104066,0.037484923005104066,0.16333360522985457,0.0023955632583247226,0.01716249970922945,0.6695246696472168,1.0,0.009423076923076923,0.0006557692307692308,2,0.25,0.25,0.0
41,134400,-884.7889385223389,-8.84788920879364,-884.7889385223389,-8.84788920879364,0.0,884.7889385223389,8.84788920879364,-47.267494201660156,-0.4726744318008418,4.0628448939323425,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1344,-0.002907703366852132,0.08859331533312798,1.5404202342033386,0.026895673573017122,0.058874547481536865,0.058874547481536865,0.22446033135056495,0.004323873108661253,0.041515625268220904,0.7199095487594604,1.0,0.009408653846153846,0.0006546634615384615,2,0.25,0.25,0.0
42,137600,-722.08469581604,-7.220847163200379,-722.08469581604,-7.220847163200379,0.0,722.08469581604,7.220847163200379,115.43674850463867,1.1543676137924201,3.429763312339783,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1376,-0.00220699197119103,0.0694684699177742,1.531223511695862,0.018142576236277817,0.042033199593424796,0.042033199593424796,0.17956659197807312,0.002295339047851572,0.016643749829381705,0.5129021406173706,1.0,0.00939423076923077,0.0006535576923076923,2,0.25,0.25,0.0
43,140800,-599.3202886581421,-5.993202748298645,-599.3202886581421,-5.993202748298645,0.0,599.3202886581421,5.993202748298645,238.20115566253662,2.3820120286941533,2.6312533843517305,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1408,-0.0027095887722680344,0.034794708341360094,1.5348772168159486,0.00029091173782944677,0.042870518192648886,0.042870518192648886,0.14676107987761497,0.002962561511959603,0.027778125053737314,0.737105131149292,1.0,0.009379807692307692,0.000652451923076923,2,0.25,0.25,0.0
44,144000,-681.1808338165283,-6.811808476448059,-681.1808338165283,-6.811808476448059,0.0,681.1808338165283,6.811808476448059,156.3406105041504,1.5634063005447398,3.1875811338424684,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1440,-0.002669247778970885,0.05634871684014797,1.5329588174819946,0.011148361954838037,0.0482209388166666,0.0482209388166666,0.17643973007798194,0.0031452100272882587,0.02771562475245446,0.5066182613372803,1.0,0.009365384615384616,0.0006513461538461538,2,0.25,0.25,0.0
45,147200,-786.5760045051575,-7.865760221481323,-786.5760045051575,-7.865760221481323,0.0,786.5760045051575,7.865760221481323,50.94543981552124,0.5094545555114758,3.63952565908432,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1472,-0.0022811505051794968,0.07538598626852036,1.5220280766487122,0.021179417427629233,0.0429281659424305,0.0429281659424305,0.21317023560404777,0.002361038587697405,0.016203124821186066,0.5164670944213867,1.0,0.009350961538461539,0.0006502403846153846,2,0.25,0.25,0.0
46,150400,-702.7295951843262,-7.027296109199524,-702.7295951843262,-7.027296109199524,0.0,702.7295951843262,7.027296109199524,134.79184913635254,1.3479186677932748,3.014675054550171,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1504,-0.00234621641857089,0.04737685061991215,1.5137594223022461,0.007208935637027025,0.0403843842446804,0.0403843842446804,0.1605318747460842,0.0028550262984946163,0.021584375038946745,0.6521593332290649,1.0,0.009336538461538462,0.0006491346153846153,2,0.25,0.25,0.0
47,153600,-754.9441890716553,-7.549441509246826,-754.9441890716553,-7.549441509246826,0.0,754.9441890716553,7.549441509246826,82.57725524902344,0.8257732677459728,3.366506860256195,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1536,-0.0023292835871338013,0.049223055690526964,1.5129262208938599,0.008178571704775095,0.04784127101302147,0.04784127101302147,0.15082544162869455,0.0024153709760877523,0.018837499589426442,0.6051368713378906,1.0,0.009322115384615385,0.0006480288461538461,2,0.25,0.25,0.0
48,156800,-763.7023735046387,-7.637023539543152,-763.7023735046387,-7.637023539543152,0.0,763.7023735046387,7.637023539543152,73.81907081604004,0.7381912374496471,3.8090282130241393,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1568,-0.0032565666917246717,0.03785310983657837,1.5102144956588746,0.0016133756842464208,0.05691995173692703,0.05691995173692703,0.14854196459054947,0.004343807543046821,0.04651249989401549,0.6977188587188721,1.0,0.009307692307692308,0.0006469230769230769,2,0.25,0.25,0.0
